gene_id	sumUMI	CPM	type	biotype	zScore	pValue	calls_pValue	cellTypeName	cellTypeId
ENSMUSG00000097702	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097703	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097704	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097705	391	351.106884658245	genic	antisense	4.73348616654279	1.10348005793559e-06	present	B-cell	CL:0000236
ENSMUSG00000097706	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000097707	20	17.9594314403195	genic	lincRNA	1.85240901342802	0.0319835559900289	present	B-cell	CL:0000236
ENSMUSG00000097709	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097710	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097711	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097712	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097713	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097714	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097715	32	28.7350903045111	genic	lincRNA	2.30788428235511	0.0105027867475492	present	B-cell	CL:0000236
ENSMUSG00000097716	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097717	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097718	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097719	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097720	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097722	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097723	74	66.449896329182	genic	lincRNA	3.1202997397882	0.000903335484767751	present	B-cell	CL:0000236
ENSMUSG00000097724	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097725	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097726	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097727	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097728	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097729	14	12.5716020082236	genic	lincRNA	1.50675930797626	0.0659361816796203	absent	B-cell	CL:0000236
ENSMUSG00000097730	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097731	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097732	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097734	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097735	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097736	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097737	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097738	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097739	0	0	genic	transcribed_unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097740	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097742	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097743	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097744	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097745	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097746	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097747	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097748	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097749	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097750	45	40.4087207407188	genic	antisense	2.63827243091903	0.00416648041707185	present	B-cell	CL:0000236
ENSMUSG00000097751	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097752	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097753	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097754	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097755	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097756	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097757	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097759	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097760	1	0.897971572015973	genic	processed_transcript	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097761	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097762	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097763	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097764	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097766	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097767	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097768	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097769	16	14.3675451522556	genic	processed_transcript	1.63616308952464	0.0509027295554285	absent	B-cell	CL:0000236
ENSMUSG00000097770	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097772	6	5.38782943209584	genic	lincRNA	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000097773	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097774	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097775	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097776	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097777	2	1.79594314403195	genic	antisense	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097779	101	90.6951287736133	genic	lincRNA	3.42174007751431	0.00031110882677063	present	B-cell	CL:0000236
ENSMUSG00000097780	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097781	5	4.48985786007987	genic	lincRNA	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000097783	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097784	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097785	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097786	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097787	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097788	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097789	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097790	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097791	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097792	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097793	26	23.3472608724153	genic	lincRNA	2.10666329250021	0.0175733881035509	present	B-cell	CL:0000236
ENSMUSG00000097794	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097795	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097796	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097797	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097798	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097799	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097800	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097801	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097803	1	0.897971572015973	genic	processed_pseudogene	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097804	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097805	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097806	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097807	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097809	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097811	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097812	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097814	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097815	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097816	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097817	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097818	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097819	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097820	5	4.48985786007987	genic	TEC	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000097821	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097822	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097823	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097824	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097825	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097827	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097828	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097831	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097832	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097833	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097834	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097835	10	8.97971572015973	genic	lincRNA	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000097836	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097837	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097838	100	89.7971572015973	genic	lincRNA	3.41209732299233	0.000322325464740295	present	B-cell	CL:0000236
ENSMUSG00000097839	6	5.38782943209584	genic	lincRNA	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000097840	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097841	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097842	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097843	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097845	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097847	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097848	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097849	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097850	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097851	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097852	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097853	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097854	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097855	10	8.97971572015973	genic	lincRNA	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000097857	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097858	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097859	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097860	23	20.6533461563674	genic	lincRNA	1.98785075116791	0.0234140994389051	present	B-cell	CL:0000236
ENSMUSG00000097861	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097862	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097863	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097864	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097867	27	24.2452324444313	genic	lincRNA	2.1432370229307	0.0160470354178901	present	B-cell	CL:0000236
ENSMUSG00000097868	9	8.08174414814376	genic	lincRNA	1.07858412135473	0.140386581472757	absent	B-cell	CL:0000236
ENSMUSG00000097869	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097870	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097871	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097872	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097873	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097874	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097875	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097876	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097877	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097878	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097879	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097881	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097882	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097883	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097884	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097885	11	9.8776872921757	genic	processed_transcript	1.27305185158925	0.101499821424961	absent	B-cell	CL:0000236
ENSMUSG00000097886	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097887	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097888	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097889	12	10.7756588641917	genic	lincRNA	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000097890	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097891	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097892	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097893	2	1.79594314403195	genic	antisense	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097895	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097896	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097897	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097898	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097899	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097900	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097901	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097902	7	6.28580100411181	genic	lincRNA	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000097903	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097904	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097906	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097907	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097908	4	3.59188628806389	genic	lincRNA	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000097910	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097911	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097912	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097913	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097914	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097915	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097917	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097918	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097919	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097920	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097921	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097922	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097923	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097924	1	0.897971572015973	genic	bidirectional_promoter_lncRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097925	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097926	2	1.79594314403195	genic	sense_intronic	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097927	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097928	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097929	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097930	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097931	0	0	genic	unprocessed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097932	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097933	3	2.69391471604792	genic	lincRNA	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097934	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097935	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097936	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097937	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097938	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097939	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097940	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097941	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097942	0	0	genic	sense_intronic	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097943	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097944	5	4.48985786007987	genic	lincRNA	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000097945	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097946	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097947	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097948	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097949	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097950	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097951	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097952	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097953	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097954	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097955	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097957	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097958	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097959	0	0	genic	transcribed_processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097960	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097961	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097962	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097963	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097964	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097965	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097966	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097967	0	0	genic	sense_intronic	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097968	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097969	0	0	genic	sense_intronic	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097970	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097971	3873	3477.84389841786	genic	lincRNA	6.9556815980213	1.75430746985689e-12	present	B-cell	CL:0000236
ENSMUSG00000097972	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097973	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097974	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097975	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097976	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097977	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097979	0	0	genic	transcribed_processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097980	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097981	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097982	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097983	0	0	genic	sense_intronic	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097984	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097985	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097986	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097987	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097988	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097989	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097990	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097991	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097992	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097993	1	0.897971572015973	genic	processed_transcript	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097994	3	2.69391471604792	genic	antisense	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000097995	1	0.897971572015973	genic	antisense	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000097996	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097997	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000097998	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000097999	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000098000	0	0	genic	processed_pseudogene	NA	NA	absent	B-cell	CL:0000236
